"media_file_path","time_in_video","Duration","behavior","subject","modifier_1","modifier_2","modifier_3","Group_size","Female","Male","Chasing_end","Chasing_present","total_time_of_courtship","Trial","Time_of_Day","Date_filmed","Day_filmed","Max_length","Min_length","Difference","Chasing_numeric","Chasing_end_numeric"
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1902.931,28.484,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1918.98,40.541,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1931.416,7.214,"Wiggle","Male","Active wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1938.631,3.987,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1942.619,9.113,"Out of sight","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1951.733,15.664,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1959.522,31.329,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1967.398,11.394,"Out of sight","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1978.793,48.042,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1990.852,10.159,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2001.012,30.003,"Out of sight","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2026.836,4.649,"Wiggle","Male","Subtle wiggle","Female","2",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2031.016,12.531,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2031.486,15.667,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2043.548,13.197,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2047.154,4.365,"Wiggle","Male","Active wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2051.52,8.546,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2056.746,11.011,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2060.067,2.086,"Wiggle","Male","Active wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2062.154,7.405,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2067.758,9.208,"Wiggle","Female","Active wiggle","Male","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2069.56,6.266,"Wiggle","Male","Active wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2075.827,10.537,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2076.967,11.678,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2086.365,2.374,"Wiggle","Male","Active wiggle","Female","4",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2088.646,4.557,"Pose","Female","Non-s pose","Male","Back",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2088.74,14.24,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2093.204,17.756,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2102.981,4.271,"Wiggle","Male","Active wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2107.253,10.728,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2110.961,7.31,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2117.982,7.121,"Out of sight","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2118.272,19.652,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2125.104,35.982,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2137.925,31.521,"Out of sight","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2161.087,4.65,"Wiggle","Male","Active wiggle","Female","4",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2165.738,3.419,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2169.158,5.126,"Wiggle","Male","Active wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2169.447,12.152,"Wiggle","Female","Active wiggle","Male","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2174.285,3.987,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2178.273,4.84,"Wiggle","Male","Active wiggle","Female","4",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2181.6,15.381,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2183.114,27.628,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2196.982,5.502,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2202.485,60.478,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2210.743,52.22,"Surrounding","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2331.039,1.709,"Pose","Female","S pose","Male","Front",5,1,4,"No","No",62.968,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2331.894,61.714,"Surrounding","Male","","","",5,1,4,"No","No",62.968,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2332.749,60.859,"Inactive","Female","","","",5,1,4,"No","No",62.968,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2407.662,9.776,"Pose","Female","S pose","Male","Front",6,2,4,"No","No",77.391,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2407.945,76.716,"Surrounding","Male","","","",6,2,4,"No","No",77.391,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2417.439,67.222,"Inactive","Female","","","",6,2,4,"No","No",77.391,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2418.485,5.03,"Pose","Second female","S pose","Male","Front",6,2,4,"No","No",77.391,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2423.516,26.489,"Inactive","Second female","","","",6,2,4,"No","No",77.391,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2450.384,0,"Leave group","Second female","","","",6,2,4,"No","No",77.391,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2545.336,7.495,"Wiggle","Female","Active wiggle","Male","4",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2545.519,5.603,"Wiggle","Male","Active wiggle","Female","4",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2551.123,26.771,"Inactive","Male","","","",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2552.832,80.137,"Inactive","Female","","","",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2577.895,1.899,"Wiggle","Male","Active wiggle","Female","4",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2579.795,42.154,"Inactive","Male","","","",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2621.95,4.748,"Wiggle","Male","Active wiggle","Female","4",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2626.699,30.381,"Inactive","Male","","","",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2632.97,3.131,"Pose","Female","S pose","Male","Front",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2636.102,5.882,"Wiggle","Female","Active wiggle","Male","3",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2641.985,5.411,"Inactive","Female","","","",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2647.397,12.627,"Pose","Female","S pose","Male","Front",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2657.081,4.937,"Wiggle","Male","Active wiggle","Female","3",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2660.025,99.057,"Inactive","Female","","","",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2662.019,13.67,"Inactive","Male","","","",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2675.69,3.795,"Wiggle","Male","Active wiggle","Female","4",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2679.486,13.103,"Inactive","Male","","","",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2692.59,3.037,"Wiggle","Male","Active wiggle","Female","4",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2695.628,5.696,"Inactive","Male","","","",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2701.325,2.658,"Wiggle","Male","Active wiggle","Female","4",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2703.984,7.405,"Inactive","Male","","","",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2711.39,1.896,"Wiggle","Male","Subtle wiggle","Female","4",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2713.287,1.139,"Inactive","Male","","","",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2714.427,2.752,"Wiggle","Male","Active wiggle","Female","4",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2717.18,36.744,"Inactive","Male","","","",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2753.925,2.181,"Wiggle","Male","Active wiggle","Female","4",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2756.107,3.702,"Inactive","Male","","","",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2759.083,7.183,"Pose","Female","S pose","Male","Front",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2759.81,5.317,"Wiggle","Male","Active wiggle","Female","4",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2765.128,26.773,"Inactive","Male","","","",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2766.267,24.784,"Inactive","Female","","","",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2791.052,7.498,"Pose","Female","S pose","Male","Front",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2791.902,5.696,"Wiggle","Male","Active wiggle","Female","4",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2797.599,6.551,"Inactive","Male","","","",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2798.551,2.562,"Wiggle","Female","Active wiggle","Male","3",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2801.114,38.925,"Inactive","Female","","","",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2804.151,2.562,"Wiggle","Male","Active wiggle","Female","3",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2806.714,10.537,"Inactive","Male","","","",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2817.252,2.088,"Wiggle","Male","Active wiggle","Female","3",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2819.341,65.29,"Inactive","Male","","","",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2840.04,6.379,"Out of sight","Female","","","",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",2846.42,38.211,"Inactive","Female","","","",3.7,1,1.7,"No","No",341.097,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",2986.413,10.726,"Wiggle","Male","Active wiggle","Female","4",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",2990.399,68.074,"Inactive","Female","","","",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",2997.14,1.137,"Inactive","Male","","","",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",2998.278,2.563,"Wiggle","Male","Active wiggle","Female","4",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3000.842,32.754,"Inactive","Male","","","",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3033.597,1.996,"Wiggle","Male","Active wiggle","Female","3",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3035.594,21.833,"Inactive","Male","","","",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3057.428,2.66,"Wiggle","Male","Active wiggle","Female","3",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3058.474,7.404,"Pose","Female","S pose","Male","Front",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3060.089,2.563,"Inactive","Male","","","",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3062.653,6.265,"Wiggle","Male","Active wiggle","Female","4",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3065.879,30.286,"Inactive","Female","","","",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3068.919,37.596,"Inactive","Male","","","",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3096.166,4.275,"Out of sight","Female","","","",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3100.442,17.942,"Inactive","Female","","","",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3106.516,1.234,"Wiggle","Male","Active wiggle","Female","4",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3107.751,15.479,"Inactive","Male","","","",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3118.385,4.559,"Pose","Female","S pose","Male","Front",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3122.945,33.226,"Inactive","Female","","","",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3123.231,2.843,"Wiggle","Male","Active wiggle","Female","4",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3126.075,17.659,"Inactive","Male","","","",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3143.735,2.47,"Wiggle","Male","Active wiggle","Female","3",3.6,1,2.6,"No","No",234.516,"Trial 8","AM","10","3",113.7,88,25.7,0,0
