"media_file_path","time_in_video","Duration","behavior","subject","modifier_1","modifier_2","modifier_3","bout_number","total_time_of_courtship","Trial","Time_of_Day","Date_filmed","Day_filmed"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1103.399,26.4860000000001,"Inactive","Female","","","",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1129.886,6.45600000000013,"Pose","Female","S pose","Male","Front",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1129.983,7.40499999999997,"Wiggle","Male","Active wiggle","Female","2",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1136.343,6.26299999999992,"Inactive","Female","","","",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1137.389,8.82600000000002,"Inactive","Male","","","",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1142.607,3.79899999999998,"Wiggle","Female","Active wiggle","Male","3",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1146.216,3.13500000000022,"Wiggle","Male","Active wiggle","Female","3",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1146.407,4.46400000000017,"Pose","Female","S pose","Male","Front",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1149.352,51.836,"Inactive","Male","","","",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1150.872,18.0329999999999,"Inactive","Female","","","",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1168.906,5.32100000000014,"Pose","Female","S pose","Male","Front",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1174.228,13.6699999999998,"Inactive","Female","","","",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1187.899,5.69400000000019,"Pose","Female","S pose","Male","Front",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1193.594,31.046,"Inactive","Female","","","",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1201.189,1.32999999999993,"Wiggle","Male","Active wiggle","Female","2",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1202.52,21.9280000000001,"Inactive","Male","","","",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1224.449,6.07999999999993,"Wiggle","Male","Active wiggle","Female","3",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1224.641,10.4459999999999,"Pose","Female","S pose","Male","Front",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1230.531,43.671,"Inactive","Male","","","",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1235.088,37.4059999999999,"Inactive","Female","","","",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1272.496,18.3219999999999,"Out of sight","Female","","","",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1274.203,16.615,"Out of sight","Male","","","",55,491.85,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1391.933,2.37699999999995,"Wiggle","Male","Subtle wiggle","Female","3",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1394.311,53.451,"Inactive","Male","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1395.734,2.94299999999998,"Pose","Female","S pose","Male","Front",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1398.678,47.6609999999998,"Inactive","Female","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1446.34,14.809,"Pose","Female","S pose","Male","Front",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1447.763,5.98199999999997,"Wiggle","Male","Active wiggle","Female","3",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1453.746,26.202,"Inactive","Male","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1461.15,15.663,"Inactive","Female","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1476.814,7.40599999999995,"Pose","Female","S pose","Male","Front",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1479.949,2.75,"Wiggle","Male","Subtle wiggle","Female","2",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1482.7,40.732,"Inactive","Male","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1484.221,5.31600000000003,"Wiggle","Female","Active wiggle","Male","2",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1489.538,36.077,"Inactive","Female","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1523.433,2.46900000000005,"Wiggle","Male","Active wiggle","Female","3",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1525.616,6.64599999999996,"Pose","Female","S pose","Male","Front",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1525.903,0.567000000000007,"Inactive","Male","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1526.471,4.27099999999996,"Wiggle","Male","Active wiggle","Female","2",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1530.743,8.5440000000001,"Inactive","Male","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1532.263,4.93900000000008,"Wiggle","Female","Active wiggle","Male","2",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1537.203,5.69399999999996,"Inactive","Female","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1539.288,2.56099999999992,"Wiggle","Male","Active wiggle","Female","2",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1541.85,17.6600000000001,"Inactive","Male","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1542.898,4.93299999999999,"Pose","Female","S pose","Male","Front",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1547.832,6.83699999999999,"Inactive","Female","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1554.67,6.45499999999993,"Pose","Female","S pose","Male","Front",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1559.511,4.8420000000001,"Wiggle","Male","Active wiggle","Female","2",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1561.126,17.9449999999999,"Inactive","Female","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1564.354,13.3879999999999,"Inactive","Male","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1577.743,1.51700000000005,"Wiggle","Male","Active wiggle","Female","2",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1579.072,9.68300000000022,"Pose","Female","S pose","Male","Front",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1579.261,66.652,"Inactive","Male","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1588.756,57.0619999999999,"Inactive","Female","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1645.819,7.97399999999993,"Pose","Female","S pose","Male","Front",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1645.914,2.27800000000002,"Wiggle","Male","Active wiggle","Female","3",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1648.193,62.0940000000001,"Inactive","Male","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1653.794,77.7649999999999,"Inactive","Female","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1710.288,3.13100000000009,"Wiggle","Male","Active wiggle","Female","3",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1713.42,18.8009999999999,"Inactive","Male","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1731.56,7.21299999999997,"Wiggle","Female","Active wiggle","Male","2",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1732.222,3.9860000000001,"Wiggle","Male","Active wiggle","Female","2",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1736.209,1.99299999999994,"Inactive","Male","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1738.203,4.17700000000013,"Wiggle","Male","Active wiggle","Female","2",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1738.774,2.46900000000005,"Pose","Female","S pose","Male","Front",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1741.244,1.42000000000007,"Inactive","Female","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1742.381,38.451,"Inactive","Male","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1742.665,5.79200000000014,"Wiggle","Female","Active wiggle","Male","2",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1748.458,31.047,"Inactive","Female","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1779.506,3.12799999999993,"Out of sight","Female","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1780.833,24.4979999999998,"Out of sight","Male","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1782.635,10.258,"Inactive","Female","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1792.894,12.2470000000001,"Out of sight","Female","","","",56,414.06,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1819.571,3.03600000000006,"Wiggle","Male","Active wiggle","Female","3",57,61.4350000000002,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1822.326,8.54299999999989,"Pose","Female","S pose","Male","Front",57,61.4350000000002,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1822.608,1.71000000000004,"Inactive","Male","","","",57,61.4350000000002,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1824.319,4.8420000000001,"Wiggle","Male","Active wiggle","Female","2",57,61.4350000000002,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1829.162,12.5329999999999,"Inactive","Male","","","",57,61.4350000000002,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1830.87,16.9960000000001,"Inactive","Female","","","",57,61.4350000000002,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1841.696,2.08699999999999,"Wiggle","Male","Active wiggle","Female","2",57,61.4350000000002,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1843.784,11.3919999999998,"Inactive","Male","","","",57,61.4350000000002,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1847.867,4.74600000000009,"Pose","Female","S pose","Male","Front",57,61.4350000000002,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1852.614,16.807,"Inactive","Female","","","",57,61.4350000000002,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1855.177,3.4190000000001,"Wiggle","Male","Active wiggle","Female","2",57,61.4350000000002,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1858.597,22.0240000000001,"Inactive","Male","","","",57,61.4350000000002,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",1869.422,11.1990000000001,"Out of sight","Female","","","",57,61.4350000000002,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2196.219,2.3739999999998,"Wiggle","Male","Active wiggle","Female","5",58,145.074,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2197.546,7.40800000000036,"Pose","Female","S pose","Male","Front",58,145.074,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2198.594,86.875,"Inactive","Male","","","",58,145.074,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2204.955,17.0889999999999,"Inactive","Female","","","",58,145.074,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2222.045,12.1489999999999,"Pose","Female","Non-s pose","Male","Front",58,145.074,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2234.195,47.9479999999999,"Inactive","Female","","","",58,145.074,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2282.144,4.08200000000033,"Wiggle","Female","Active wiggle","Male","3",58,145.074,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2285.47,1.99099999999999,"Wiggle","Male","Active wiggle","Female","3",58,145.074,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2286.227,2.94200000000001,"Pose","Female","S pose","Male","Front",58,145.074,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2287.462,3.70299999999997,"Inactive","Male","","","",58,145.074,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2289.17,1.71199999999999,"Inactive","Female","","","",58,145.074,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2290.883,3.22300000000041,"Pose","Female","S pose","Male","Front",58,145.074,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2291.166,8.26199999999972,"Wiggle","Male","Active wiggle","Female","4",58,145.074,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2294.107,35.3200000000002,"Inactive","Female","","","",58,145.074,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2299.43,30.377,"Inactive","Male","","","",58,145.074,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2329.428,10.8230000000003,"Out of sight","Female","","","",58,145.074,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2329.808,10.6309999999999,"Out of sight","Male","","","",58,145.074,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2368.642,3.34900000000016,"Wiggle","Female","Active wiggle","Male","3",59,911.768,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2369.402,8.82799999999997,"Wiggle","Male","Active wiggle","Female","4",59,911.768,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2371.992,6.61799999999994,"Inactive","Female","","","",59,911.768,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2378.232,20.3139999999999,"Inactive","Male","","","",59,911.768,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2378.611,2.46600000000035,"Wiggle","Female","Active wiggle","Male","3",59,911.768,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2381.078,40.9209999999998,"Inactive","Female","","","",59,911.768,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2398.547,1.99400000000014,"Wiggle","Male","Active wiggle","Female","3",59,911.768,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2400.542,1.51600000000008,"Inactive","Male","","","",59,911.768,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2402.059,3.41999999999962,"Wiggle","Male","Active wiggle","Female","3",59,911.768,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2405.48,15.0970000000002,"Inactive","Male","","","",59,911.768,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2420.578,2.17900000000009,"Wiggle","Male","Active wiggle","Female","3",59,911.768,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2422,3.89300000000003,"Wiggle","Female","Active wiggle","Male","3",59,911.768,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2422.758,27.4440000000004,"Inactive","Male","","","",59,911.768,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2425.894,27.9150000000004,"Inactive","Female","","","",59,911.768,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2450.203,3.31800000000021,"Wiggle","Male","Active wiggle","Female","3",59,911.768,"Trial 3","AM","4","2"
"D:/Pipefish Mesocosm Film/Trial 3/4-12-20/4-12 AM 01.MTS",2453.522,2.94200000000001,"Inactive","Male","","","",59,911.768,"Trial 3","AM","4","2"
