"combo","media_file_path","time_in_video","Duration","behavior","subject","modifier_1","modifier_2","modifier_3","bout_number","total_time_of_courtship","Trial","Time_of_Day","Date_filmed","Day_filmed","Group_size","Female","Male","Chasing_present","Chasing_numeric","Chasing_end","Chasing_end_numeric"
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2388.861_119.725_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2388.861,119.725,"Inactive","Female","","","",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2390.951_1.61_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2390.951,1.61000000000013,"Wiggle","Male","Active wiggle","Female","2",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2392.562_32.472_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2392.562,32.4720000000002,"Inactive","Male","","","",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2425.035_2.942_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2425.035,2.94200000000001,"Wiggle","Male","Active wiggle","Female","2",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2427.978_45.857_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2427.978,45.857,"Inactive","Male","","","",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2473.836_2.753_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2473.836,2.75300000000016,"Wiggle","Male","Active wiggle","Female","2",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2476.59_27.817_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2476.59,27.817,"Inactive","Male","","","",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2504.408_1.994_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2504.408,1.99400000000014,"Wiggle","Male","Active wiggle","Female","2",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2506.403_3.416_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2506.403,3.41600000000017,"Inactive","Male","","","",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2508.587_1.898_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2508.587,1.89800000000014,"Wiggle","Female","Active wiggle","Male","2",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2509.82_7.216_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2509.82,7.21599999999989,"Wiggle","Male","Active wiggle","Female","2",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2510.486_4.935_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2510.486,4.93499999999995,"Pose","Female","S pose","Male","Front",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2515.422_85.165_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2515.422,85.165,"Inactive","Female","","","",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2517.037_28.672_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2517.037,28.672,"Inactive","Male","","","",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2545.71_3.417_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2545.71,3.41699999999992,"Wiggle","Male","Active wiggle","Female","2",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2549.128_15.665_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2549.128,15.665,"Inactive","Male","","","",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2564.794_4.748_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2564.794,4.74800000000005,"Wiggle","Male","Active wiggle","Female","2",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2569.543_32.753_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2569.543,32.7529999999997,"Inactive","Male","","","",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2600.588_6.836_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2600.588,6.83599999999979,"Pose","Female","S pose","Male","Front",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2602.297_3.987_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2602.297,3.98700000000008,"Wiggle","Male","Active wiggle","Female","2",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2606.285_12.532_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2606.285,12.5320000000002,"Inactive","Male","","","",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2607.425_94.28_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2607.425,94.2799999999997,"Inactive","Female","","","",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2618.818_7.12_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2618.818,7.11999999999989,"Wiggle","Male","Active wiggle","Female","2",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2625.939_22.121_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2625.939,22.1210000000001,"Inactive","Male","","","",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2648.061_4.27_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2648.061,4.26999999999998,"Wiggle","Male","Active wiggle","Female","2",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2652.332_2.85_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2652.332,2.84999999999991,"Inactive","Male","","","",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2655.183_2.941_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2655.183,2.9409999999998,"Wiggle","Male","Active wiggle","Female","2",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2658.125_45.666_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2658.125,45.6660000000002,"Inactive","Male","","","",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2701.706_5.694_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2701.706,5.69399999999996,"Pose","Female","S pose","Male","Front",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2703.792_2.565_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2703.792,2.56500000000005,"Wiggle","Male","Active wiggle","Female","2",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial4/4-12-20/4-12Noon01.MTS_2706.358_3.416_486.686","D:/Pipefish Mesocosm Film/Trial 4/4-12-20/4-12 Noon 01.MTS",2706.358,3.41599999999971,"Inactive","Male","","","",112,486.686,"Trial 4","Noon",4,1,2,1,1,"No",0,"No",0
